id,text,order,image,solution_pdf,series_id
393,"Chceli, nech Janči dokáže, že ak si ľubovoľne zvolíme $55$ rôznych celých čísel od $1$ do $100$ vrátane, budú medzi nimi dve, ktorých rozdiel je $9$, dve, ktorých rozdiel je $10$, dve, ktorých rozdiel je $12$ a dve, ktorých rozdiel je $13$. Prekvapujúco sa mocní nevedeli zmocniť vždy takých dvoch čísel, ktorých rozdiel je $11$, takže treba ukázať, že také tam byť nemusia.",5,,,52
394,"V obdĺžniku $ABCD$ sa nachádzajú body $K$, $L$, $M$ a $N$ ako na obrázku. Daný útvar na obrázku je osovo súmerný podľa osí $KM$ aj $NL$. Pritom platí, že $|\angle ADK| = |\angle CDL| = 30^\circ$. Akú časť plochy obdĺžnika $ABCD$ zaberá kosoštvorec $KLMN$?

",6,,,52
395,"Na obrázku sú znázornené obce Zetun, Ypla, Xanet, Wagar, Vinda s uvedenými nákladmi na možné spojenia elektrickým vedením medzi dvomi obcami. Všetkých $5$ obcí má byť spojených jednou súvislou rozvodovou sieťou vedení tak, aby náklady na výstavbu siete boli čo najmenšie. Navrhnite plán tejto siete vedení. Koľko sú celkové náklady na najdrahšiu súvislú rozvodovú sieť so štyrmi vedeniami (navrhnite plán)? Odôvodnite, prečo náklady nemôžu byť väčšie alebo menšie.

",1,,,53
396,"V zásielke smerujúcej na západ je $40$ modrých, $30$ červených a niekoľko zelených kníh. Žiadna matematická kniha nie je zelená. Všetky červené knihy a polovica modrých kníh sú matematické. Nematematických kníh je dvakrát viac ako matematických. Koľko zelených kníh je v zásielke?",2,,,53
397,"Máme trojciferné číslo, ktoré má všetky cifry nepárne. Po pričítaní $421$ má všetky cifry párne. Aké trojciferné čísla majú túto vlastnosť?",3,,,53
398,"Päť Indiánov - Medveď, Bizón, Antilopo, Sokol a Jeleň - spomínalo, ako na tábore plnili  „bobríka odvahy“. Vedeli, že Jeleň sa vydal na skúšku prvý, ale ďalšie poradie si nepamätali. Každý z nich povedal, na čo si spomenul:
- Medveď: „Nešiel som druhý ani posledný.“
- Bizón: „Ja som taktiež nebol druhý.“
- Antilopo: „Druhý som bol ja.“
- Sokol:  „Ja som liezol posledný.“
Potom ale zistili, že jeden z nich sa pomýlil. Dokážete povedať, kto to bol a kto nasledoval za Jeleňom?",4,,,53
399,"Každá mala jednu veľkú kocku zloženú z $5\times5\times5$ menších kociek. Aby ich vedeli rozoznať, jedna natrela ružovou farbou tri steny svojej kocky a druhá fialovou farbou tiež nejaké tri steny svojej veľkej kocky. Po chvíli sa rozhodli veľké kocky rozobrať. Zistili, že počet malých kociek s aspoň jednou fialovou stenou bol iný, ako počet kociek s aspoň jednou ružovou stenou. Aký bol rozdiel týchto počtov?",5,,,53
400,"Doplňte číselnú krížovku (čísla sa dopĺňajú v smere šípok, pričom do štvorčeka patrí vždy práve jedna cifra) tak, aby platili nasledujúce podmienky.
1. Žiadne z čísel nemôže začínať nulou.
2. Pre každé z čísel $A$, $D$, $E$, $F$ platí, že rozdiel medzi jeho susednými ciframi (v poradí v akom číslo čítame) je rovnaký. Takúto vlastnosť majú napr. čísla $1234$, $8642$, … ale nie číslo $1414$ (lebo rozdiel čísel $1$ a 4, je iný ako čísel $4$ a $1$).
3. $C + I = 100$.
4. Rozdiel najväčšej a najmenšej cifry čísla $A$ je väčší ako rozdiel najväčšej a najmenšej cifry čísla $E$, ale menší ako rozdiel najväčšej a najmenšej cifry čísla $D$.
5. Zápis čísla $G$ je rovnaký ako zápis čísla $H$ odzadu.
6. Číslo $B$ je palindróm (to znamená, že sa zľava doprava číta rovnako ako sprava doľava).
7. Rozdiel medzi prvými dvoma ciframi čísla $F$ je väčší ako rozdiel medzi poslednými dvoma ciframi čísel $A$ aj $D$.

",6,,,53
401,"Džastin má $5$ kamarátiek. Každá z nich hovorí výlučne buď pravdu, alebo klame (vždy vo všetkých svojich tvrdeniach). Džastin vie, že iba $1$ z nich hovorí pravdu a ostatné sú klamárky. Na základe ich výpovedí zistite, ktorá to je a koľko má rokov.
- Atlanta: 	„Viem, že Celesta má $12$ rokov. Žiadne dve z nás nemajú rovnako veľa rokov.“
- Bejby: 	„Ja mám $8$ rokov. Celesta má $10$, Dakota $12$ a Ebi $9$, no Atlanta mi svoj vek nikdy neprezradila.“
- Celesta: 	„Bejby je odo mňa o $3$ roky mladšia a Dakota je o $3$ roky staršia. Atlanta určite nikomu nepovedala, koľko má rokov.“
- Dakota: 	„Ja a Ebi sme rovnako staré, máme $11$ rokov.“
- Ebi: 	„Celesta má $12$ rokov, Dakota má $12$ rokov a ja mám tiež $12$ rokov.“",1,,,54
402,Ustráchaný Jackie Chan sa bojí o svoju záhradu v tvare obdĺžnika s rozmermi $91\times 49$   m. Potrebuje na múr okolo záhrady namontovať kamery. V každom rohu musí byť kamera a rozostupy medzi každými dvomi susednými kamerami na múre musia byť rovnaké. Koľko najmenej kamier potrebuje kúpiť?,2,,,54
403,"V Tokiu sa nachádzajú $2$ trezory plné peňazí, v Nikku ďalšie $4$. Mafia potrebuje do Kyota dopraviť $3$ trezory, do Osaky $2$ a do Hirošimy $1$. Dopravné náklady na prepravu jedného trezora sú uvedené v tabuľke. Určte, medzi ktorými mestami sa má prepraviť koľko trezorov, aby preprava bola čo najlacnejšia.




  Kyoto (3)  
  Osaka (2)  
  Hirošima (1)  


  Tokyo (2)  
120 ¥
80 ¥
60 ¥


  Nikku (4)  
40 ¥
160 ¥
100 ¥


 ",3,,,54
404,"Máme $10$ vrecúšok zlaťákov a v každom z nich je aspoň $47$ zlatých mincí. Jeden zo sluhov, ktorý mal na starosť prepravu peňazí, bol zlodej a v jednom vrecúšku z každej mince, ktorá normálne váži $10$ g, obrúsil $1$ g. Máme digitálnu váhu. Na váhu vieme položiť ľubovoľný dostupný počet mincí z ľubovoľného vrecúška. Dokážeme na jedno váženie určiť, z ktorého vrecúška zlodej kradol? Keby táto váha nebola digitálna ale rovnoramenná, koľko by sme potrebovali vážení (podobne, na misky váh vieme položiť ľubovoľný dostupný počet mincí z ľubovoľného vrecúška)?",4,,,54
405,"Máme šachovnicu. Na každom políčku je umiestnená figúrka. Figúrky sú očíslované od $1$ po počet políčok na šachovnici. Dajú sa figúrky preusporiadať  tak, aby každá figúrka skončila na políčku, ktoré susedí s jej pôvodným políčkom hranou (na jednom políčku nesmie stáť viac ako jedna figúrka)? Ak takéto pre usporiadania existujú pre šachovnice $6\times6$ a $3\times3$, nájdite aspoň jedno. Ak nie, vysvetlite prečo.",5,,,54
406,"V krajine je $6$ miest, z toho jedno mesto je hlavné a zvyšných päť je okresných. Mestá na komunikáciu používajú poštové holuby. Na každú dvojicu miest má krajina vyhradeného jedného holuba, bieleho alebo sivého, ktorý pravidelne lieta z jedného mesta do druhého a späť, a zabezpečuje tak komunikáciu medzi danými dvoma mestami. Štát vydal nový zákon, a teda potrebuje správu rozposlať do okresných miest. Využijú všetkých piatich holubov, ktorí lietajú cez hlavné mesto, a pošlú tak správu do všetkých okresných miest. Pre istotu však každé okresné mesto pošle tú istú správu aj zvyšným štyrom okresným mestám. Dokážte, že existujú nejaké $3$ mestá, medzi ktorými preletia iba holuby jednej farby.",6,,,54
407,"Trinásť detí sedí okolo okrúhleho stola. Chlapci sa rozhodnú, že budú stále klamať dievčatám a hovoriť pravdu chlapcom. Dievčatá sa rozhodnú, že budú stále klamať chlapcom a hovoriť pravdu dievčatám. Jedno z detí povie svojmu susedovi vpravo: „Väčšina z nás sú chlapci.“ Potom tento sused povie svojmu susedovi vpravo: „Väčšina z nás sú dievčatá.“ A takto sa budú výroky striedať ďalej, až kým posledné dieťa povie prvému: „Väčšina z nás sú chlapci.“ Koľko chlapcov je pri stole?",1,,,56
408,"Rýchlik mal $2476$ vagónov, ktoré boli buď žlté, alebo čierne. Prvý vagón bol žltý. Deti si hneď všimli, že ak je nejaký vagón žltý, tak vagón $5$ a $13$ miest pred ním je žltý a aj vagón $5$ a $13$ miest za ním je žltý. Koľko čiernych vagónov mal vlak?",2,,,56
409,"Každý z $1000$ kompótov má na sebe iné prirodzené číslo od $1$ do $1000$. Jožo má k dispozícii $10$ poličiek, na ktoré chce kompóty uložiť. Ako to má urobiť, aby pre všetky dvojice kompótov na jednej poličke platilo, že kompót s ich rozdielom sa na tej poličke nenachádza.
BONUS (za sladkú odmenu): Vie to Jožko zvládnuť aj s menším počtom poličiek? Ak áno, tak s akým a ako?",3,,,56
410,"Obrázok je zložený zo $4$ zhodných štvorcov. Dokážte, že súčet veľkostí uhlov $\alpha$ a $\beta$ je rovný veľkosti uhla $\kappa$.  ",4,,,56
411,"Predavač im povedal, že každé z použitých písmen predstavuje inú cifru (napríklad $K$ by mohla byť $0$). Tiež im povedal, že ceny troch jeho produktov, konkrétne $\overline{ABACDE}$, $\overline{CAFDG}$ a $\overline{CHHBAED}$, predstavujú dĺžky strán nejakého trojuholníka (môže existovať trojuholník, ktorého strany majú tieto dĺžky), pričom $A$ a $C$ sú rôzne od $0$. Aké sú ceny týchto troch produktov?",5,,,56
412,"S gejmbojom sa nedá prehrať práve vtedy, ak je tvar jeho displeja zložený z dvoch prelínajúcich sa rovnobežníkov $ABCD$ a $AEFG$, pričom platí, že bod $E$ je ľubovoľne umiestnený na strane $BC$ a bod $D$ je ľubovoľne umiestnený na strane $GF$. Aký je pomer obsahov týchto rovnobežníkov?",6,,,56
413,"Vyšetrovatelia si vypočuli štyri deti. Polícia od svedkov vedela, že každé z detí bolo pri stole s gejmbojom práve raz. Pred výsluchom sa však deti dohodli, že vyšetrovateľom budú stále klamať. Každý uviedol dve výpovede:
- Svorad: „Nikto z nás štyroch gejmboj nevymenil. Keď som odišiel, lebo mi bolo treba na záchod, gejmboj bol ešte pravý.“
- Andrej: „Ja som ku stolu prišiel ako druhý. Keď som prišiel, gejmboj bol už vymenený.“
- Marienka: „Ja som ku stolu prišla ako tretia. Keď som prišla, gejmboj ešte nebol vymenený.“
- Jozefína: „Ten, kto gejmboj vymenil, neprišiel po mne. Keď som prišla, gejmboj už bol vymenený.“
Ktoré z detí vymenilo gejmboj?",1,,,57
414,"Tabuľka $3\times3$ štvorcov je vyplnená číslami od $1$ do $9$, každým práve raz. V strede každého štvorca $2\times2$ je kruh a v ňom je napísaný aritmetický priemer čísel v štvorci. Ako treba rozostaviť čísla do tabuľky, aby bol aritmetický priemer čísel z kruhov najväčší možný?",2,,,57
415,"Vypočítajte veľkosť uhla $BAC$ v trojuholníku $ABC$, keď viete, že je trikrát menší ako uhol $BOC$, pričom $O$ je stred kružnice vpísanej trojuholníku $ABC$ (Kružnica vpísaná trojuholníku je taká kružnica, ktorá sa dotýka všetkých strán trojuholníka. Jej stred leží na priesečníku osí uhlov trojuholníka).",3,,,57
416,"Na ruletovom stole je štvorcová sieť o rozmeroch $4\times4$. Cieľom hry je zistiť, koľko navzájom nezhodných úsečiek (úsečiek s rôznymi dĺžkami) s krajnými bodmi v mrežových bodoch štvorcovej siete existuje v tejto sieti. Koľko ich existuje, ak by sieť mala rozmery $10\times10$?",4,,,57
417,"Kartón v tvare štvorca $ABCD$ má stranu dlhú $36$. Bod $E$ leží na strane $AB$ tak, že $|EB| = 12$, bod $F$ leží v strede strany $BC$ a bod $G$ na strane $CD$ tak, že $|CG| = 12$. Aký je obsah plochy ležiacej v trojuholníku $EFG$, ale mimo trojuholníka $AFD$?",5,,,57
418,"Bezdomovec im dal za úlohu dokázať, že ak $n$ je celé číslo väčšie ako $6$, a ak $n-1$ a $n+1$ sú prvočísla, tak číslo $n\cdot n(n\cdot n + 16)$ je deliteľné číslom $720$. 
Nejaké čiastkové body sa budú dať získať aj za dokázanie deliteľnosti menšími číslami. Preto neváhajte a pošlite aj nekompletné riešenia ;-).",6,,,57
419,"Mravec, slimák, kobylka, lienka a pavúk bežali k potoku. Mravec utužil ducha spoločenstva a prišiel ako druhý, tretí alebo štvrtý. Slimák v súlade s očakávaniami nedošiel prvý. Kobylka, ktorej chýbal zmysel pre orientáciu v teréne, skončila hneď po slimákovi. Pyšná lienka nebola druhá a pavúk prišiel o dve miesta neskôr ako ona. V akom poradí sa umiestnilo živočíšstvo, ak vieme, že na jednom mieste sa umiestnil vždy len jeden živočích?",1,,,55
420,"Tino zbieral nôžky pre svoje alchymistické potreby. Keď mal k dispozícii $25$ nôžok, uvedomil si, že takto by do každého svojho bosoráckeho kotla mohol dať dve nôžky, ale po tri by do každého už nevyšlo. Potom nazbieral ďalších $10$ nôžok, ktoré pridal k pôvodným. Teraz by sa každému jeho kotlíku mohli ujsť tri nôžky, ale po štyri už nie. Nakoniec skončil s $52$ nôžkami. Takto by všetky kotly obsiahli po štyri nôžky, ale po päť by si už Tino nemohol dovoliť rozdeľovať. Koľko má Tino čarodejných kotlov?",2,,,55
421,"Zakopali Tinových blízkych (Tina, jeho otca a dvoch starších bratov) po hlavy do zeme. Obete sa tak nemôžu vôbec pohybovať a vidia len pred seba. Sú zakopané v rade, otec - podľa tunajších zvykov hlava rodiny - je oddelený stenou. Všetci sa pozerajú rovnakým smerom. Posledný, Tino, vidí dvoch bratov pred sebou a stenu. Predposledný vidí (okrem steny) len druhého. Druhý človek v rade pozerá na stenu a otec, ktorý je osamotený, má za chrbtom stenu a pozerá sa do diaľky, kde sa ale nič nedeje. Bandita vysvetlil všetkým naokolo, aká je situácia, a povedal im, že im dal na hlavy čiapky - dve modré a dve červené. Jeden z nich má prehovoriť a povedať, akej farby čiapku má na svojej hlave. Ak povie správnu farbu, gangstri ich hneď vykopú. Ak povie čokoľvek iné, tak tam všetci štyria ostanú až do konca.Akú stratégiu môže kvapka bohabojnej Tinovej rodine poradiť na vyriešenie tohto problému?",3,,,55
422,"Vo finále ligy hrali štyri tímy, Zelení, Červení, Modrí a Hnedí, pričom každý z tímov odohral práve jeden zápas s každým z ostatných tímov. Zelení trikrát vyhrali a umiestnili sa na prvom mieste s celkovým skóre $7:1$. Červení dosiahli celkové skóre $2:3$, Modrí $3:3$. Poslední Hnedí prehrali všetky tri zápasy a ich celkové skóre bolo $1:6$. Zistite ako dopadli jednotlivé odohraté zápasy, ak viete, že Zelení porazili Červených $3:0$ a Červení a Modrí (každí jednotlivo) práve raz vyhrali, raz prehrali a raz remizovali.",4,,,55
423,"Ornament na stene veže bol často sa vyskytujúcou mozaikou v tejto časti sveta. Na jeho tvorbu bolo treba okrem predlohy aj mnoho jednofarebných a dvojfarebných štvorčekov. Aký obsah má ornament na obrázku? Obsah jedného štvorčeka je $1$.

",5,,,55
424,"Obyvateľ mestečka je šťastný, ak spraví aspoň tri rôzne zaujímavé veci. Môže ísť na futbal, počuť sľub, zjesť jedlo alebo vypočítať príklad. Máme $20$ lístkov na futbal, $30$ sľubov, $40$ porcií jedla a $50$ príkladov. Koľko najviac obyvateľov môže byť šťastných a ako? Prečo ich nemôže byť šťastných viac?",6,,,55
425,"Počet kvapiek v letke sa zapisoval do tabuľky, ktorá mala jeden riadok a deväť stĺpcov. Pravidlo bolo, že súčet kvapiek v každej susednej trojici stĺpcov bol $2017$. Koľko kvapiek je v stĺpci najviac naľavo, ak vieme, že v treťom stĺpci je kvapiek $999$ a v ôsmom stĺpci $888$?",1,,,58
426,"Sedem kvapiek, ktoré boli na výcviku v celkom inej skupine, sa volalo Antónia, Bylina, Cyntia, Dobroslava, Ema, Filoména a Gerda. Kvapky dostali úlohu navzájom sa sledovať, každá práve jednu inú z nich. Antónia bude sledovať kvapku, ktorá sleduje Bylinu. Bylina bude sledovať kvapku, ktorá sleduje Cyntiu. Cyntia bude sledovať kvapku, ktorá sleduje Dobroslavu. A tak ďalej, až posledná z kvapiek bude sledovať kvapku, ktorá sleduje Antóniu. Kvapiek je spolu $7$. Dá sa jednoznačne zistiť, ktorá kvapka bude sledovať ktorú?",2,,,58
427,"Pozor! Zadanie tejto úlohy sa menilo 12.4. 2017!
Kvapka sa v súlade so svojimi obyčajami niekde zasnila, a tak si po slivky prišla posledná. To znamená, že ju tam čakala posledná pätica. Mala smolu, a tak sa mohla rozhodovať iba o tom, v akom poradí si jednotlivé slivky (skvasenú, obitú, plesnivú, ukradnutú a načatú) vezme. Kvapka vie, že po ukradnutej bude nasledovať práve jedna slivka a potom si vezme skvasenú. Kvapka sa rozhodla, že načatú si nevezme ako prvú. Ak by sme vedeli, ako koľkú si vezme kvapka plesnivú slivku, tak by sme vedeli jednoznačne zistiť, v akom poradí si kvapka zobrala tieto slivky. V akom poradí si kvapka vezme jednotlivé slivky?",3,,,58
428,"V lese je niekoľko stromov. O ich počte sa za pár pohľadov kvapka dozvedela toto:
- Ak nie je ich počet násobkom čísla $4$, tak je stromov viac než $60$, ale menej než $69$.
- Ak je ich počet násobkom čísla $3$, tak je ich viac než $50$, menej než $59$.
- Ak nie je ich počet násobkom čísla $6$, tak je ich viac než $70$, no menej než $79$.
Koľko stromov je v lese?",4,,,58
429,"Kvapkin problém bol nasledovný. Mala navrhnúť stavbu z hracích kociek. Na hracej kocke sú čísla od $1$ po $6$ umiestnené tak, že čísla na protiľahlých stenách kocky dávajú súčet $7$. Kocky v stavbe sa dajú spájať len celými stenami. Pomôžte kvapke navrhnúť stavbu tak, aby maximálny možný súčet bodiek na jej viditeľných stenách (aj spodnej stene) bol $87$.",5,,,58
430,"Napriek podsvetiu, novinárskym senzáciám a hlboko zakoreneným predsudkom mali tunajší ľudia prírodu v láske. Obzvlášť sa starali o svoj les. Rástli tu tri druhy dubov - letné, zimné a červené. Mešťania pravidelne vysádzajú nové duby. Sú ale dosť nešikovní a vždy, keď jeden zasadia, zničia dva, po jednom zástupcovi každého zo zvyšných dvoch druhov, ktoré tam predtým rástli. Momentálne je v lese $20$ dubov červených, $5$ zimných a $4$ letné. Mešťanom sa už podarilo eliminovať všetky vplyvy na les okrem seba samých.
1. Koľko najviac mladých dubov môžu vysadiť a ako? Prečo nie je možné vysadiť viac?
2. Aké duby môžu na konci ostať v lese?",6,,,58
